DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2005-10,76.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2005-11,77.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2005-12,77.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-01,77.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-02,77.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-03,78.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-04,78.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-05,80.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-06,80.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-07,81.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-08,81.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-09,81.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-10,81.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-11,81.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2006-12,81.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-01,82.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-02,82.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-03,83.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-04,83.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-05,84.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-06,84.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-07,84.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-08,84.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-09,84.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-10,84.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-11,84.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2007-12,84.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-01,85.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-02,86.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-03,86.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-04,86.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-05,89.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-06,89.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-07,89.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-08,90.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-09,89.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-10,88.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-11,88.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2008-12,88.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-01,88.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-02,88.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-03,87.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-04,87.5,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-05,88.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-06,88.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-07,88.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-08,88.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-09,89.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-10,89.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-11,89.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2009-12,89.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-01,89.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-02,90.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-03,90.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-04,91.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-05,92.2,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-06,92.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-07,91.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-08,91.9,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-09,92.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-10,92.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-11,92.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2010-12,92.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-01,93.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-02,93.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-03,93.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-04,93.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-05,93.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-06,93.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-07,93.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-08,94.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-09,93.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-10,93.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-11,93.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2011-12,93.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-01,94.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-02,96.1,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-03,94.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-04,94.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-05,96.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-06,95.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-07,95.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-08,95.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-09,96.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-10,96.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-11,96.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2012-12,96.2,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-01,96.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-02,97.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-03,96.8,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-04,96.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-05,97.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-06,97.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-07,97.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-08,97.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-09,97.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-10,97.6,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-11,97.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2013-12,97.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-01,97.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-02,97.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-03,97.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-04,97.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-05,98.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-06,98.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-07,98.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-08,98.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-09,98.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-10,99.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-11,99.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2014-12,99.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-01,99.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-02,99.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-03,99.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-04,99.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-05,100.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-06,100.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-07,100.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-08,100.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-09,100.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-10,99.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-11,99.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2015-12,99.9,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-01,99.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-02,99.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-03,99.2,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-04,99.8,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-05,101.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-06,101.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-07,101.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-08,101.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-09,101.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-10,101.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-11,101.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2016-12,102.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-01,102.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-02,103.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-03,103.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-04,103.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-05,104.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-06,103.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-07,103.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-08,104.2,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-09,104.6,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-10,105.0,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-11,105.2,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2017-12,105.1,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-01,105.9,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-02,106.0,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-03,106.1,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-04,106.3,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-05,107.5,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-06,107.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-07,107.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-08,107.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-09,107.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-10,107.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-11,107.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2018-12,107.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-01,107.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-02,107.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-03,107.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-04,107.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-05,109.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-06,109.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-07,108.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-08,108.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-09,108.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-10,108.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-11,108.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2019-12,108.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-01,108.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-02,108.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-03,108.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-04,108.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-05,109.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-06,109.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-07,109.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-08,109.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-09,109.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-10,109.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-11,109.8,p
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2020-12,110.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-01,112.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-02,113.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-03,114.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-04,116.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-05,120.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-06,122.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-07,124.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-08,124.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-09,124.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-10,124.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-11,124.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTI,CPA_F41001_X_410014,NSA,I15,AT,2021-12,124.1,
