price,floor_area,beds,baths,property_type,floor_area_unit,price_sq_mt
149000.0,100.0,3.0,1.0,Detached,m²,1490.0
695000.0,124.0,3.0,2.0,Semi-D,m²,5605.0
149000.0,63.0,2.0,2.0,Apartment,m²,2365.0
199950.0,87.0,3.0,2.0,Semi-D,m²,2298.0
635000.0,263.0,5.0,5.0,Detached,m²,2414.0
175000.0,57.0,2.0,1.0,Apartment,m²,3070.0
595000.0,250.0,5.0,5.0,Detached,m²,2380.0
625000.0,209.0,4.0,3.0,Detached,m²,2990.0
825000.0,124.0,4.0,3.0,Semi-D,m²,6653.0
450000.0,161.0,4.0,3.0,Detached,m²,2795.0
820000.0,130.0,3.0,3.0,Detached,m²,6308.0
310000.0,227.0,4.0,2.0,Detached,m²,1366.0
145000.0,71.0,2.0,1.0,Semi-D,m²,2042.0
195000.0,42.0,2.0,1.0,Detached,m²,4643.0
594950.0,131.0,3.0,2.0,Semi-D,m²,4542.0
169000.0,116.0,4.0,2.0,Detached,m²,1457.0
295000.0,96.0,2.0,2.0,Apartment,m²,3073.0
135000.0,109.0,3.0,2.0,Semi-D,m²,1239.0
295000.0,150.0,4.0,2.0,Detached,m²,1967.0
560000.0,350.0,6.0,2.0,Detached,m²,1600.0
850000.0,325.0,4.0,3.0,Detached,m²,2615.0
65000.0,158.0,3.0,3.0,Detached,m²,411.0
1250000.0,353.0,5.0,5.0,Detached,m²,3541.0
150000.0,70.0,3.0,3.0,Semi-D,m²,2143.0
199000.0,72.0,2.0,2.0,Apartment,m²,2764.0
1250000.0,254.0,4.0,4.0,Detached,m²,4921.0
1950000.0,350.0,5.0,3.0,Detached,m²,5571.0
895000.0,135.0,3.0,3.0,Apartment,m²,6630.0
625000.0,238.0,5.0,3.0,Detached,m²,2626.0
270000.0,84.0,3.0,2.0,Detached,m²,3214.0
575000.0,185.0,4.0,3.0,Detached,m²,3108.0
995000.0,184.0,5.0,3.0,Detached,m²,5408.0
645000.0,114.0,4.0,2.0,Semi-D,m²,5658.0
360000.0,89.0,3.0,2.0,Semi-D,m²,4045.0
485000.0,198.0,4.0,3.0,Detached,m²,2449.0
275000.0,132.0,4.0,3.0,Detached,m²,2083.0
180000.0,150.0,3.0,2.0,Detached,m²,1200.0
265000.0,200.0,5.0,3.0,Detached,m²,1325.0
950000.0,213.0,5.0,3.0,Detached,m²,4460.0
220000.0,46.0,2.0,1.0,Apartment,m²,4783.0
400000.0,175.0,4.0,3.0,Detached,m²,2286.0
375000.0,124.0,3.0,3.0,Apartment,m²,3024.0
200000.0,69.0,2.0,1.0,Apartment,m²,2899.0
400000.0,75.0,2.0,2.0,Apartment,m²,5333.0
275000.0,172.0,4.0,2.0,Detached,m²,1599.0
449000.0,139.0,4.0,2.0,Detached,m²,3230.0
190000.0,91.0,4.0,2.0,Semi-D,m²,2088.0
1400000.0,427.0,6.0,3.0,Detached,m²,3279.0
368000.0,231.0,4.0,4.0,Detached,m²,1593.0
230000.0,61.0,2.0,1.0,Apartment,m²,3770.0
325000.0,74.0,2.0,2.0,Apartment,m²,4392.0
545000.0,75.0,2.0,1.0,Semi-D,m²,7267.0
215000.0,91.0,4.0,2.0,Semi-D,m²,2363.0
395000.0,74.0,2.0,2.0,Apartment,m²,5338.0
365000.0,106.0,4.0,2.0,Semi-D,m²,3443.0
305000.0,137.0,3.0,3.0,Semi-D,m²,2226.0
250000.0,93.0,3.0,1.0,Detached,m²,2688.0
550000.0,205.0,4.0,2.0,Detached,m²,2683.0
279000.0,42.0,1.0,1.0,Apartment,m²,6643.0
1450000.0,487.0,8.0,8.0,Detached,m²,2977.0
995000.0,173.0,4.0,2.0,Semi-D,m²,5751.0
250000.0,90.0,3.0,1.0,Apartment,m²,2778.0
1200000.0,130.0,3.0,3.0,Apartment,m²,9231.0
200000.0,182.0,6.0,3.0,Detached,m²,1099.0
800000.0,248.0,5.0,3.0,Detached,m²,3226.0
285000.0,42.0,1.0,1.0,Apartment,m²,6786.0
525000.0,83.0,3.0,1.0,Semi-D,m²,6325.0
2500000.0,380.0,5.0,3.0,Detached,m²,6579.0
245000.0,131.0,4.0,2.0,Semi-D,m²,1870.0
295000.0,128.0,4.0,2.0,Detached,m²,2305.0
420000.0,133.0,3.0,4.0,Semi-D,m²,3158.0
500000.0,92.0,3.0,1.0,Semi-D,m²,5435.0
140000.0,136.0,3.0,1.0,Semi-D,m²,1029.0
355000.0,161.0,4.0,3.0,Detached,m²,2205.0
130000.0,75.0,3.0,1.0,Semi-D,m²,1733.0
380000.0,216.0,3.0,3.0,Detached,m²,1759.0
360000.0,63.0,2.0,1.0,Apartment,m²,5714.0
585000.0,95.0,3.0,2.0,Apartment,m²,6158.0
220000.0,72.0,2.0,2.0,Apartment,m²,3056.0
225000.0,97.0,3.0,3.0,Semi-D,m²,2320.0
600000.0,182.0,4.0,2.0,Detached,m²,3297.0
145000.0,55.0,2.0,2.0,Apartment,m²,2636.0
205000.0,72.0,2.0,2.0,Apartment,m²,2847.0
425000.0,216.0,4.0,5.0,Detached,m²,1968.0
400000.0,179.0,4.0,2.0,Detached,m²,2235.0
950000.0,198.0,4.0,3.0,Detached,m²,4798.0
355000.0,117.0,4.0,3.0,Detached,m²,3034.0
450000.0,237.0,4.0,4.0,Detached,m²,1899.0
175000.0,109.0,3.0,1.0,Detached,m²,1606.0
1985000.0,288.0,6.0,5.0,Detached,m²,6892.0
250000.0,110.0,3.0,2.0,Semi-D,m²,2273.0
295000.0,100.0,3.0,1.0,Semi-D,m²,2950.0
595000.0,205.0,4.0,4.0,Detached,m²,2902.0
995000.0,340.0,5.0,4.0,Detached,m²,2926.0
140000.0,60.0,2.0,1.0,Apartment,m²,2333.0
550000.0,93.0,3.0,2.0,Apartment,m²,5914.0
260000.0,110.0,3.0,1.0,Semi-D,m²,2364.0
425000.0,235.0,4.0,4.0,Detached,m²,1809.0
179950.0,111.0,3.0,1.0,Detached,m²,1621.0
700000.0,117.0,4.0,2.0,Semi-D,m²,5983.0
275000.0,121.0,4.0,3.0,Detached,m²,2273.0
315000.0,109.0,3.0,3.0,Semi-D,m²,2890.0
265000.0,101.0,3.0,2.0,Semi-D,m²,2624.0
295000.0,137.0,4.0,2.0,Detached,m²,2153.0
740000.0,186.0,4.0,3.0,Detached,m²,3978.0
198000.0,124.0,4.0,3.0,Apartment,m²,1597.0
555000.0,50.0,1.0,1.0,Apartment,m²,11100.0
370000.0,104.0,3.0,2.0,Detached,m²,3558.0
320000.0,300.0,5.0,2.0,Detached,m²,1067.0
90000.0,101.0,3.0,1.0,Detached,m²,891.0
275000.0,115.0,3.0,2.0,Detached,m²,2391.0
400000.0,126.0,4.0,3.0,Semi-D,m²,3175.0
395000.0,123.0,4.0,3.0,Detached,m²,3211.0
365000.0,160.0,3.0,2.0,Semi-D,m²,2281.0
330000.0,146.0,4.0,2.0,Semi-D,m²,2260.0
175000.0,42.0,1.0,1.0,Apartment,m²,4167.0
495000.0,85.0,2.0,2.0,Apartment,m²,5824.0
80000.0,79.0,3.0,1.0,Detached,m²,1013.0
595000.0,372.0,6.0,3.0,Detached,m²,1599.0
390000.0,183.0,6.0,7.0,Detached,m²,2131.0
399000.0,223.0,4.0,3.0,Detached,m²,1789.0
375000.0,56.0,2.0,2.0,Apartment,m²,6696.0
140000.0,86.0,3.0,2.0,Semi-D,m²,1628.0
140000.0,86.0,3.0,2.0,Semi-D,m²,1628.0
375000.0,116.0,4.0,2.0,Detached,m²,3233.0
1975000.0,250.0,4.0,3.0,Detached,m²,7900.0
475000.0,162.0,4.0,3.0,Detached,m²,2932.0
85000.0,74.0,1.0,1.0,Semi-D,m²,1149.0
155000.0,182.0,4.0,2.0,Detached,m²,852.0
87000.0,100.0,4.0,1.0,Detached,m²,870.0
230000.0,114.0,4.0,2.0,Detached,m²,2018.0
325000.0,212.0,4.0,3.0,Detached,m²,1533.0
650000.0,139.0,3.0,2.0,Detached,m²,4676.0
280000.0,204.0,5.0,3.0,Detached,m²,1373.0
210000.0,113.0,3.0,1.0,Semi-D,m²,1858.0
425000.0,243.0,3.0,3.0,Semi-D,m²,1749.0
375000.0,121.0,3.0,3.0,Semi-D,m²,3099.0
170000.0,93.0,3.0,1.0,Semi-D,m²,1828.0
160000.0,65.0,3.0,1.0,Detached,m²,2462.0
445000.0,193.0,5.0,4.0,Detached,m²,2306.0
595000.0,276.0,5.0,3.0,Detached,m²,2156.0
595000.0,267.0,4.0,4.0,Detached,m²,2228.0
500000.0,74.0,3.0,1.0,Detached,m²,6757.0
315000.0,249.0,4.0,2.0,Detached,m²,1265.0
285000.0,100.0,3.0,3.0,Semi-D,m²,2850.0
270000.0,130.0,3.0,3.0,Detached,m²,2077.0
750000.0,164.0,2.0,2.0,Apartment,m²,4573.0
1200000.0,130.0,3.0,2.0,Apartment,m²,9231.0
895000.0,130.0,4.0,2.0,Detached,m²,6885.0
425000.0,100.0,3.0,2.0,Detached,m²,4250.0
295000.0,93.0,2.0,2.0,Apartment,m²,3172.0
239000.0,54.0,2.0,1.0,Semi-D,m²,4426.0
147500.0,65.0,2.0,1.0,Semi-D,m²,2269.0
270000.0,65.0,2.0,1.0,Apartment,m²,4154.0
395000.0,121.0,4.0,3.0,Detached,m²,3264.0
490000.0,341.0,5.0,3.0,Detached,m²,1437.0
150000.0,197.0,4.0,3.0,Detached,m²,761.0
119000.0,85.0,3.0,1.0,Detached,m²,1400.0
289000.0,110.0,3.0,1.0,Detached,m²,2627.0
345000.0,73.0,2.0,2.0,Apartment,m²,4726.0
189000.0,88.0,3.0,2.0,Semi-D,m²,2148.0
975000.0,529.0,5.0,8.0,Detached,m²,1843.0
550000.0,243.0,4.0,3.0,Detached,m²,2263.0
395000.0,165.0,4.0,3.0,Detached,m²,2394.0
195000.0,180.0,4.0,1.0,Detached,m²,1083.0
149950.0,61.0,2.0,1.0,Apartment,m²,2458.0
180000.0,102.0,3.0,1.0,Detached,m²,1765.0
260000.0,93.0,2.0,2.0,Apartment,m²,2796.0
995000.0,236.0,4.0,4.0,Detached,m²,4216.0
190000.0,69.0,2.0,1.0,Semi-D,m²,2754.0
257500.0,62.0,2.0,1.0,Apartment,m²,4153.0
175000.0,130.0,4.0,2.0,Semi-D,m²,1346.0
650000.0,125.0,4.0,2.0,Detached,m²,5200.0
550000.0,182.0,4.0,2.0,Detached,m²,3022.0
675000.0,313.0,5.0,5.0,Detached,m²,2157.0
139500.0,88.0,3.0,1.0,Detached,m²,1585.0
175000.0,44.0,2.0,2.0,Apartment,m²,3977.0
330000.0,192.0,4.0,2.0,Detached,m²,1719.0
220000.0,98.0,3.0,2.0,Detached,m²,2245.0
560000.0,185.0,4.0,2.0,Detached,m²,3027.0
395000.0,118.0,4.0,2.0,Detached,m²,3347.0
2750000.0,633.0,6.0,7.0,Detached,m²,4344.0
260000.0,72.0,2.0,2.0,Apartment,m²,3611.0
185000.0,87.0,2.0,2.0,Apartment,m²,2126.0
245000.0,99.0,3.0,1.0,Semi-D,m²,2475.0
365000.0,73.0,2.0,2.0,Apartment,m²,5000.0
350000.0,78.0,2.0,2.0,Apartment,m²,4487.0
330000.0,127.0,4.0,3.0,Semi-D,m²,2598.0
350000.0,153.0,4.0,3.0,Detached,m²,2288.0
200000.0,200.0,5.0,1.0,Detached,m²,1000.0
120000.0,49.0,2.0,1.0,Detached,m²,2449.0
1195000.0,187.0,3.0,4.0,Detached,m²,6390.0
615000.0,89.0,3.0,1.0,Semi-D,m²,6910.0
225000.0,82.0,3.0,1.0,Detached,m²,2744.0
250000.0,89.0,3.0,2.0,Apartment,m²,2809.0
329000.0,177.0,4.0,3.0,Detached,m²,1859.0
215000.0,62.0,2.0,2.0,Apartment,m²,3468.0
220000.0,65.0,2.0,1.0,Apartment,m²,3385.0
149000.0,59.0,2.0,1.0,Detached,m²,2525.0
225000.0,62.0,2.0,2.0,Apartment,m²,3629.0
595000.0,280.0,7.0,5.0,Detached,m²,2125.0
359000.0,130.0,4.0,3.0,Detached,m²,2762.0
380000.0,195.0,6.0,4.0,Detached,m²,1949.0
350000.0,191.0,3.0,2.0,Detached,m²,1832.0
249000.0,68.0,2.0,2.0,Apartment,m²,3662.0
125000.0,72.0,2.0,2.0,Apartment,m²,1736.0
1050000.0,506.0,8.0,8.0,Detached,m²,2075.0
650000.0,224.0,5.0,3.0,Detached,m²,2902.0
900000.0,298.0,6.0,3.0,Detached,m²,3020.0
165000.0,80.0,3.0,3.0,Semi-D,m²,2062.0
495000.0,148.0,4.0,3.0,Detached,m²,3345.0
225000.0,89.0,3.0,3.0,Semi-D,m²,2528.0
170000.0,1450.0,4.0,2.0,Detached,m²,117.0
275000.0,66.0,2.0,1.0,Apartment,m²,4167.0
295000.0,65.0,2.0,2.0,Apartment,m²,4538.0
595000.0,164.0,4.0,3.0,Detached,m²,3628.0
4500000.0,448.0,6.0,5.0,Detached,m²,10045.0
360000.0,144.0,4.0,3.0,Semi-D,m²,2500.0
315000.0,159.0,3.0,2.0,Detached,m²,1981.0
245000.0,115.0,3.0,3.0,Semi-D,m²,2130.0
275000.0,140.0,3.0,2.0,Detached,m²,1964.0
250000.0,177.0,4.0,3.0,Detached,m²,1412.0
450000.0,140.0,4.0,2.0,Detached,m²,3214.0
315000.0,93.0,3.0,2.0,Detached,m²,3387.0
550000.0,222.0,4.0,2.0,Detached,m²,2477.0
320000.0,181.0,5.0,2.0,Detached,m²,1768.0
485000.0,227.0,5.0,3.0,Detached,m²,2137.0
230000.0,102.0,4.0,1.0,Detached,m²,2255.0
339000.0,117.0,3.0,2.0,Detached,m²,2897.0
240000.0,85.0,3.0,1.0,Semi-D,m²,2824.0
260000.0,123.0,3.0,2.0,Detached,m²,2114.0
315000.0,90.0,3.0,2.0,Semi-D,m²,3500.0
259000.0,49.0,2.0,1.0,Apartment,m²,5286.0
340000.0,240.0,4.0,2.0,Detached,m²,1417.0
330000.0,114.0,4.0,2.0,Detached,m²,2895.0
175000.0,75.0,2.0,1.0,Apartment,m²,2333.0
495000.0,167.0,5.0,2.0,Detached,m²,2964.0
425000.0,85.0,3.0,1.0,Semi-D,m²,5000.0
690000.0,203.0,4.0,5.0,Detached,m²,3399.0
240000.0,83.0,3.0,1.0,Semi-D,m²,2892.0
260000.0,92.0,3.0,2.0,Detached,m²,2826.0
350000.0,121.0,4.0,3.0,Detached,m²,2893.0
175000.0,61.0,2.0,1.0,Apartment,m²,2869.0
815000.0,142.0,4.0,2.0,Semi-D,m²,5739.0
425000.0,265.0,4.0,2.0,Detached,m²,1604.0
195000.0,115.0,4.0,2.0,Semi-D,m²,1696.0
250000.0,174.0,4.0,1.0,Detached,m²,1437.0
675000.0,181.0,4.0,3.0,Detached,m²,3729.0
975000.0,255.0,4.0,3.0,Detached,m²,3824.0
895000.0,154.0,3.0,2.0,Semi-D,m²,5812.0
385000.0,124.0,3.0,2.0,Detached,m²,3105.0
250000.0,80.0,3.0,1.0,Apartment,m²,3125.0
1500000.0,251.0,4.0,3.0,Semi-D,m²,5976.0
75000.0,81.0,2.0,1.0,Detached,m²,926.0
390000.0,131.0,4.0,2.0,Detached,m²,2977.0
450000.0,193.0,4.0,2.0,Detached,m²,2332.0
635000.0,327.0,4.0,3.0,Detached,m²,1942.0
295000.0,195.0,4.0,2.0,Detached,m²,1513.0
390000.0,104.0,3.0,2.0,Semi-D,m²,3750.0
335000.0,81.0,4.0,1.0,Detached,m²,4136.0
315000.0,50.0,2.0,1.0,Apartment,m²,6300.0
240000.0,126.0,4.0,1.0,Detached,m²,1905.0
495000.0,123.0,3.0,2.0,Semi-D,m²,4024.0
200000.0,135.0,4.0,2.0,Detached,m²,1481.0
250000.0,112.0,3.0,3.0,Semi-D,m²,2232.0
1750000.0,435.0,5.0,5.0,Detached,m²,4023.0
295000.0,94.0,2.0,2.0,Semi-D,m²,3138.0
499950.0,340.0,6.0,4.0,Detached,m²,1470.0
230000.0,228.0,5.0,4.0,Detached,m²,1009.0
289000.0,101.0,3.0,2.0,Semi-D,m²,2861.0
600000.0,177.0,3.0,2.0,Detached,m²,3390.0
3650000.0,318.0,4.0,3.0,Semi-D,m²,11478.0
260000.0,127.0,4.0,2.0,Detached,m²,2047.0
620000.0,126.0,3.0,3.0,Semi-D,m²,4921.0
995000.0,224.0,6.0,3.0,Detached,m²,4442.0
1350000.0,155.0,4.0,2.0,Detached,m²,8710.0
395000.0,97.0,3.0,1.0,Semi-D,m²,4072.0
75000.0,79.0,2.0,1.0,Semi-D,m²,949.0
345000.0,53.0,2.0,1.0,Apartment,m²,6509.0
525000.0,158.0,4.0,3.0,Semi-D,m²,3323.0
460000.0,240.0,4.0,3.0,Detached,m²,1917.0
310000.0,146.0,4.0,2.0,Detached,m²,2123.0
219000.0,140.0,3.0,3.0,Detached,m²,1564.0
300000.0,211.0,5.0,3.0,Detached,m²,1422.0
735000.0,145.0,4.0,2.0,Semi-D,m²,5069.0
545000.0,273.0,4.0,4.0,Detached,m²,1996.0
250000.0,136.0,5.0,1.0,Detached,m²,1838.0
275000.0,51.0,1.0,1.0,Apartment,m²,5392.0
345000.0,65.0,2.0,1.0,Apartment,m²,5308.0
350000.0,184.0,4.0,2.0,Detached,m²,1902.0
545000.0,52.0,2.0,1.0,Detached,m²,10481.0
420000.0,135.0,4.0,3.0,Detached,m²,3111.0
475000.0,248.0,5.0,2.0,Detached,m²,1915.0
420000.0,135.0,4.0,3.0,Detached,m²,3111.0
420000.0,166.0,4.0,2.0,Detached,m²,2530.0
745000.0,110.0,3.0,2.0,Detached,m²,6773.0
675000.0,126.0,3.0,4.0,Detached,m²,5357.0
645000.0,115.0,4.0,3.0,Detached,m²,5609.0
625000.0,151.0,4.0,2.0,Semi-D,m²,4139.0
895000.0,178.0,4.0,3.0,Detached,m²,5028.0
160000.0,53.0,2.0,1.0,Apartment,m²,3019.0
250000.0,125.0,4.0,1.0,Detached,m²,2000.0
375000.0,78.0,2.0,2.0,Apartment,m²,4808.0
350000.0,195.0,8.0,6.0,Apartment,m²,1795.0
385000.0,259.0,6.0,5.0,Detached,m²,1486.0
229000.0,85.0,3.0,3.0,Semi-D,m²,2694.0
700000.0,236.0,5.0,4.0,Detached,m²,2966.0
2395000.0,408.0,5.0,6.0,Detached,m²,5870.0
200000.0,80.0,2.0,2.0,Apartment,m²,2500.0
499000.0,460.0,6.0,5.0,Apartment,m²,1085.0
390000.0,195.0,4.0,4.0,Detached,m²,2000.0
410000.0,162.0,5.0,1.0,Detached,m²,2531.0
695000.0,152.0,5.0,1.0,Semi-D,m²,4572.0
189000.0,93.0,3.0,2.0,Semi-D,m²,2032.0
385000.0,124.0,4.0,3.0,Detached,m²,3105.0
359000.0,114.0,3.0,3.0,Semi-D,m²,3149.0
720000.0,176.0,5.0,2.0,Detached,m²,4091.0
370000.0,105.0,3.0,3.0,Semi-D,m²,3524.0
485000.0,154.0,4.0,4.0,Detached,m²,3149.0
200000.0,97.0,3.0,2.0,Semi-D,m²,2062.0
295000.0,84.0,4.0,4.0,Semi-D,m²,3512.0
240000.0,96.0,3.0,3.0,Semi-D,m²,2500.0
795000.0,135.0,4.0,1.0,Semi-D,m²,5889.0
165000.0,51.0,1.0,1.0,Apartment,m²,3235.0
325000.0,105.0,2.0,1.0,Detached,m²,3095.0
2750000.0,455.0,5.0,4.0,Detached,m²,6044.0
550000.0,161.0,4.0,2.0,Detached,m²,3416.0
200000.0,92.0,3.0,1.0,Detached,m²,2174.0
349000.0,302.0,5.0,4.0,Detached,m²,1156.0
395000.0,56.0,2.0,1.0,Apartment,m²,7054.0
970000.0,190.0,6.0,3.0,Detached,m²,5105.0
1650000.0,497.0,4.0,3.0,Apartment,m²,3320.0
219950.0,71.0,3.0,1.0,Semi-D,m²,3098.0
99000.0,68.0,2.0,1.0,Detached,m²,1456.0
325000.0,97.0,2.0,2.0,Apartment,m²,3351.0
155000.0,76.0,4.0,1.0,Detached,m²,2039.0
330000.0,85.0,3.0,2.0,Semi-D,m²,3882.0
1400000.0,200.0,5.0,4.0,Detached,m²,7000.0
450000.0,146.0,5.0,4.0,Semi-D,m²,3082.0
275000.0,113.0,4.0,3.0,Semi-D,m²,2434.0
385000.0,70.0,2.0,2.0,Apartment,m²,5500.0
430000.0,93.0,3.0,1.0,Detached,m²,4624.0
675000.0,109.0,3.0,2.0,Detached,m²,6193.0
475000.0,205.0,4.0,3.0,Detached,m²,2317.0
2200000.0,320.0,5.0,3.0,Detached,m²,6875.0
725000.0,285.0,5.0,3.0,Detached,m²,2544.0
500000.0,285.0,5.0,4.0,Detached,m²,1754.0
495000.0,125.0,4.0,2.0,Detached,m²,3960.0
750000.0,121.0,3.0,3.0,Apartment,m²,6198.0
1350000.0,530.0,5.0,4.0,Detached,m²,2547.0
275000.0,87.0,2.0,2.0,Detached,m²,3161.0
390000.0,53.0,2.0,1.0,Apartment,m²,7358.0
150000.0,127.0,4.0,2.0,Semi-D,m²,1181.0
1675000.0,239.0,3.0,4.0,Semi-D,m²,7008.0
185000.0,62.0,2.0,2.0,Apartment,m²,2984.0
475000.0,186.0,3.0,3.0,Detached,m²,2554.0
835000.0,187.0,4.0,2.0,Detached,m²,4465.0
1100000.0,195.0,4.0,3.0,Detached,m²,5641.0
175000.0,78.0,2.0,2.0,Apartment,m²,2244.0
298000.0,81.0,2.0,2.0,Semi-D,m²,3679.0
239000.0,122.0,4.0,2.0,Detached,m²,1959.0
525000.0,206.0,5.0,2.0,Detached,m²,2549.0
525000.0,66.0,2.0,2.0,Apartment,m²,7955.0
350000.0,151.0,4.0,2.0,Detached,m²,2318.0
1295000.0,167.0,3.0,3.0,Detached,m²,7754.0
920000.0,180.0,5.0,3.0,Detached,m²,5111.0
340000.0,219.0,4.0,3.0,Detached,m²,1553.0
420000.0,106.0,3.0,3.0,Semi-D,m²,3962.0
269000.0,115.0,4.0,2.0,Detached,m²,2339.0
695000.0,298.0,7.0,3.0,Detached,m²,2332.0
495000.0,225.0,4.0,3.0,Detached,m²,2200.0
139000.0,82.0,3.0,3.0,Semi-D,m²,1695.0
365000.0,179.0,3.0,2.0,Detached,m²,2039.0
249000.0,110.0,3.0,2.0,Semi-D,m²,2264.0
420000.0,191.0,5.0,3.0,Detached,m²,2199.0
245000.0,200.0,3.0,2.0,Detached,m²,1225.0
180000.0,100.0,2.0,2.0,Detached,m²,1800.0
425000.0,141.0,4.0,3.0,Semi-D,m²,3014.0
695000.0,148.0,4.0,2.0,Detached,m²,4696.0
160000.0,75.0,2.0,2.0,Apartment,m²,2133.0
875000.0,177.0,6.0,3.0,Detached,m²,4944.0
250000.0,93.0,3.0,1.0,Detached,m²,2688.0
395000.0,209.0,4.0,3.0,Detached,m²,1890.0
365000.0,121.0,5.0,2.0,Detached,m²,3017.0
250000.0,102.0,3.0,1.0,Detached,m²,2451.0
1295000.0,353.0,5.0,6.0,Detached,m²,3669.0
1750000.0,225.0,4.0,4.0,Detached,m²,7778.0
535000.0,145.0,5.0,2.0,Semi-D,m²,3690.0
995000.0,136.0,3.0,2.0,Detached,m²,7316.0
250000.0,125.0,4.0,4.0,Detached,m²,2000.0
329500.0,97.0,3.0,3.0,Semi-D,m²,3397.0
775000.0,160.0,4.0,3.0,Detached,m²,4844.0
185000.0,74.0,3.0,2.0,Apartment,m²,2500.0
290000.0,99.0,3.0,1.0,Detached,m²,2929.0
239000.0,160.0,5.0,4.0,Detached,m²,1494.0
380000.0,206.0,4.0,3.0,Detached,m²,1845.0
595000.0,203.0,4.0,4.0,Detached,m²,2931.0
390000.0,230.0,5.0,4.0,Detached,m²,1696.0
335000.0,165.0,4.0,2.0,Detached,m²,2030.0
155000.0,88.0,3.0,1.0,Semi-D,m²,1761.0
110000.0,79.0,3.0,1.0,Semi-D,m²,1392.0
115000.0,79.0,2.0,2.0,Semi-D,m²,1456.0
150000.0,48.0,3.0,1.0,Detached,m²,3125.0
549000.0,233.0,4.0,3.0,Detached,m²,2356.0
395000.0,140.0,4.0,2.0,Detached,m²,2821.0
790000.0,142.0,4.0,3.0,Semi-D,m²,5563.0
245000.0,101.0,4.0,3.0,Detached,m²,2426.0
290000.0,123.0,3.0,2.0,Detached,m²,2358.0
390000.0,137.0,3.0,3.0,Apartment,m²,2847.0
265000.0,90.0,3.0,1.0,Semi-D,m²,2944.0
395000.0,171.0,5.0,3.0,Detached,m²,2310.0
995000.0,470.0,5.0,5.0,Detached,m²,2117.0
140000.0,112.0,4.0,2.0,Semi-D,m²,1250.0
139000.0,65.0,2.0,1.0,Detached,m²,2138.0
245000.0,101.0,3.0,3.0,Semi-D,m²,2426.0
420000.0,177.0,5.0,4.0,Detached,m²,2373.0
275000.0,119.0,3.0,1.0,Detached,m²,2311.0
550000.0,70.0,2.0,1.0,Semi-D,m²,7857.0
175000.0,67.0,3.0,1.0,Detached,m²,2612.0
265000.0,155.0,5.0,3.0,Detached,m²,1710.0
200000.0,69.0,2.0,2.0,Apartment,m²,2899.0
150000.0,585.0,6.0,2.0,Detached,m²,256.0
345000.0,163.0,5.0,3.0,Detached,m²,2117.0
299950.0,179.0,3.0,3.0,Detached,m²,1676.0
825000.0,106.0,3.0,2.0,Detached,m²,7783.0
330000.0,112.0,3.0,2.0,Detached,m²,2946.0
1295000.0,470.0,6.0,5.0,Detached,m²,2755.0
1200000.0,365.0,4.0,5.0,Detached,m²,3288.0
2400000.0,286.0,4.0,5.0,Detached,m²,8392.0
750000.0,236.0,5.0,4.0,Detached,m²,3178.0
240000.0,123.0,4.0,3.0,Detached,m²,1951.0
1250000.0,193.0,5.0,2.0,Semi-D,m²,6477.0
150000.0,70.0,3.0,2.0,Semi-D,m²,2143.0
190000.0,84.0,3.0,1.0,Detached,m²,2262.0
200000.0,105.0,3.0,3.0,Semi-D,m²,1905.0
215000.0,119.0,4.0,2.0,Detached,m²,1807.0
285000.0,133.0,4.0,2.0,Detached,m²,2143.0
575000.0,208.0,3.0,1.0,Detached,m²,2764.0
190000.0,54.0,2.0,1.0,Apartment,m²,3519.0
720000.0,191.0,4.0,2.0,Detached,m²,3770.0
845000.0,196.0,4.0,3.0,Detached,m²,4311.0
220000.0,106.0,4.0,1.0,Detached,m²,2075.0
149000.0,100.0,2.0,2.0,Apartment,m²,1490.0
349000.0,110.0,4.0,3.0,Semi-D,m²,3173.0
349000.0,127.0,4.0,2.0,Detached,m²,2748.0
225000.0,53.0,2.0,1.0,Apartment,m²,4245.0
395000.0,153.0,3.0,1.0,Detached,m²,2582.0
280000.0,97.0,3.0,1.0,Detached,m²,2887.0
240000.0,84.0,2.0,2.0,Apartment,m²,2857.0
475000.0,280.0,5.0,6.0,Detached,m²,1696.0
220000.0,68.0,3.0,1.0,Detached,m²,3235.0
130000.0,68.0,2.0,2.0,Apartment,m²,1912.0
650000.0,235.0,4.0,3.0,Detached,m²,2766.0
375000.0,145.0,3.0,3.0,Detached,m²,2586.0
9750000.0,1000.0,6.0,7.0,Detached,m²,9750.0
495000.0,263.0,5.0,4.0,Detached,m²,1882.0
700000.0,267.0,5.0,5.0,Detached,m²,2622.0
170000.0,110.0,4.0,1.0,Detached,m²,1545.0
250000.0,197.0,2.0,3.0,Semi-D,m²,1269.0
480000.0,187.0,4.0,3.0,Detached,m²,2567.0
845000.0,300.0,5.0,4.0,Detached,m²,2817.0
750000.0,215.0,5.0,2.0,Detached,m²,3488.0
299000.0,43.0,1.0,1.0,Apartment,m²,6953.0
750000.0,240.0,5.0,3.0,Detached,m²,3125.0
495000.0,238.0,7.0,2.0,Detached,m²,2080.0
249950.0,150.0,3.0,1.0,Detached,m²,1666.0
1450000.0,210.0,4.0,3.0,Semi-D,m²,6905.0
450000.0,186.0,5.0,3.0,Detached,m²,2419.0
1950000.0,333.0,5.0,4.0,Detached,m²,5856.0
995000.0,153.0,4.0,2.0,Semi-D,m²,6503.0
